customer_id,name,age,gender,signup_date,last_purchase_date,total_purchases,total_spent,country,email,device_type,is_subscribed,feedback_score
de45eab1-f50d-4e50-b1f0-43ce180dbec7,Jason Rivera,69,Other,2023-02-26,2025-02-06,6,1521.07,Congo,maxwellkayla@example.org,Mobile,0,3.1
a35f0037-b88b-4c32-ad0e-94053db225ed,Jennifer Cox,47,Other,2023-02-10,2024-02-17,91,9404.22,Serbia,huntjoseph@example.org,Desktop,0,3.5
95629dec-5757-4624-be51-a7d7bdcc8da3,James Lewis,64,Other,2024-05-18,2025-05-16,40,7355.7,Bolivia,tinaflores@example.net,Desktop,1,3.6
44c8716f-8fd6-4547-8739-c4e3d56d2201,Jonathan Woodward,52,Other,2022-10-21,2023-07-20,98,1707.58,Iceland,williamhoward@example.org,Desktop,0,4.3
6c5f5119-7f6f-4d34-b847-f5d827e1b4f1,Mary Smith,57,Female,2024-07-31,2025-04-21,12,1964.66,Ecuador,jeremy21@example.net,Mobile,1,2.3
5f142980-5cb3-44a3-927e-2bd01100afe5,Amy Wells,69,Other,2023-08-02,2024-04-24,53,7335.21,Palestinian Territory,matthew28@example.com,Tablet,0,3.9
c994a406-5c01-494e-aa29-421d92174115,Ashley Diaz,33,Other,2023-04-20,2024-08-14,71,1646.02,Niue,holderrebecca@example.net,Tablet,1,3.1
cf319d7f-d637-42db-8487-4c34abd6da79,Susan Dominguez,30,Male,2023-01-13,2024-07-25,10,2422.16,Yemen,ashley35@example.org,Desktop,0,4.2
84b03c7c-0206-4dfd-86dc-5c3be6d31651,Justin Murray,67,Female,2025-02-17,2025-04-25,45,9637.13,Seychelles,moniquelee@example.org,Tablet,0,5.0
0a2af1a2-8ee4-44bd-8bb0-a6ae1a792614,Kevin Porter,59,Female,2024-06-30,2025-03-21,17,2627.53,Cape Verde,jessica34@example.com,Desktop,1,1.8
d3ef3a40-eab0-4f36-a957-d3cd44232a3f,Donna Brown,47,Female,2024-08-01,2025-04-29,26,6650.16,Aruba,mary64@example.org,Mobile,0,5.0
10d46760-3341-4e4c-accd-3a77efd19c48,Crystal Armstrong,36,Other,2023-04-23,2024-05-20,85,9788.45,Korea,wooddanielle@example.net,Tablet,0,1.4
5c5b4708-b29d-4beb-83d5-fdc888d9f6bb,Brandy Holt,34,Other,2024-12-07,2023-06-17,92,3805.54,Russian Federation,mitchellrobert@example.net,Mobile,0,1.0
eb4e0257-3a15-4357-8c05-61c72399a967,Julia Davis,36,Other,2022-09-26,2023-08-30,62,273.41,Guatemala,rebecca23@example.org,Tablet,1,1.2
9f3defee-d494-4235-aabd-178493ac3a88,Kelsey Coffey,45,Male,2024-09-19,2023-10-20,46,2517.06,Turkey,jacksonjames@example.net,Mobile,0,2.4
2254664d-66c9-44a9-8bc8-b1572df398a2,Jonathan Carr,43,Other,2025-05-20,2024-01-15,64,8325.68,Kyrgyz Republic,nobledavid@example.com,Tablet,0,3.5
d11240fd-1981-467c-a922-3913c3f1df03,Sheri Rodriguez,54,Male,2024-07-31,2023-07-04,2,8659.63,Guam,rachelgarcia@example.org,Mobile,1,1.3
60abc77f-8e8c-468d-bcd7-c1e82bebf202,Paige Powell,43,Female,2022-07-14,2024-02-25,54,7708.34,United Kingdom,theresasullivan@example.org,Mobile,1,1.0
90faf9a7-9a9a-4a35-a788-f0cf0b875818,Erin Edwards,40,Other,2023-05-26,2023-09-22,65,1219.79,United Kingdom,cholmes@example.com,Tablet,1,4.7
f1a27295-eeab-40a0-829b-236b34fd16af,Samantha Kelley,26,Male,2024-02-10,2023-08-11,51,7975.55,Zimbabwe,jsmith@example.com,Mobile,0,4.3
f403e496-1e1e-4ff8-a67e-fd3c836cc204,Julie Love,29,Male,2023-03-17,2024-07-16,53,9194.91,Tajikistan,ithomas@example.net,Mobile,0,4.2
2532ab76-9c10-45f5-a7aa-3d793d41d565,Ryan Daniels,18,Other,2023-07-16,2024-12-23,36,6046.03,Australia,jerry62@example.net,Mobile,0,4.5
a960c5fa-c490-415f-99f4-ae2fe7f8945d,Kayla Martinez,18,Female,2024-10-24,2024-04-22,26,9414.67,Nigeria,aingram@example.org,Tablet,1,3.8
4118b56f-8c55-4f91-bc16-940fc3d6e2f6,Nicole Lutz,64,Female,2023-06-26,2025-03-18,29,8285.7,Grenada,benjamincollins@example.net,Tablet,0,1.4
25f6ab7c-d68d-4fe1-970d-1b2e8e78a74c,Colton Cooper,51,Female,2022-08-21,2025-03-24,21,6703.02,Norway,tracyroberts@example.net,Mobile,0,2.6
691aee66-906e-4ef4-b2ab-55e1595f0b15,Sharon Guerrero,49,Male,2023-03-02,2024-10-26,11,5814.13,Puerto Rico,matthewlucas@example.com,Mobile,1,3.9
cae07587-71ec-4ad9-95d3-1733b04039f6,Natalie Clark,65,Male,2024-04-12,2023-09-30,40,3550.88,Christmas Island,coxelizabeth@example.com,Tablet,1,2.1
91c6672b-6ace-4367-9e31-8bd1d8fea975,Jennifer Jones,42,Male,2024-07-18,2023-10-23,11,1676.95,Vanuatu,curtisjesse@example.org,Tablet,1,3.7
9521ecfa-af06-4865-9a4b-e70827ba2485,Jeremy Luna,57,Male,2025-04-20,2023-10-27,36,6089.04,Nauru,uwalker@example.org,Mobile,1,1.1
28da13d6-c253-4279-b3aa-e41599598e9f,Leah Williams,62,Female,2022-06-20,2024-08-20,59,3249.3,British Virgin Islands,perryjacob@example.com,Mobile,1,2.2
25992e78-ad4c-4ca9-9cd3-81a023832ed2,Wayne Rivera,18,Other,2024-09-27,2025-04-14,39,8677.74,United Arab Emirates,lyonsbarry@example.net,Mobile,0,3.2
